glove_red=1,avg_KD,avg_SIG_STR_pct,avg_SIG_STR_landed,avg_TOTAL_STR_att,avg_TOTAL_STR_landed,total_time_fought(seconds),total_rounds_fought,Height_cms,Reach_cms,Weight_lbs,age,winner_red=1_blue=0_draw=2
1,0,0.47,28,103,65.5,900,6,177.8,182.88,155,25,1
1,0.5,0.410703125,27.6328125,89.2890625,46.1875,371.3359375,16,185.42,193.04,205,33,1
1,0,0.34,26,104,32,566.5,4,185.42,187.96,205,29,1
1,,,,,,,0,190.5,208.28,265,31,1
1,0,0.453125,62.8125,169.28125,87.53125,881.09375,16,167.64,172.72,135,28,1
1,,,,,,,0,193.04,195.58,230,29,1
1,,,,,,,0,187.96,195.58,235,35,1
1,,,,,,,0,182.88,185.42,263,33,1
1,,,,,,,0,182.88,182.88,240,29,1
1,0,0.51,20,92,69,900,6,170.18,182.88,170,26,1
1,0,0.419375,20,93,61.5,525.6875,11,172.72,190.5,155,28,1
1,,,,,,,0,187.96,190.5,205,33,1
1,0.5,0.37,6,22.5,10,554.5,4,180.34,187.96,170,28,1
1,0.375,0.6525,26.375,64.375,51.625,459.25,8,187.96,195.58,170,26,1
1,0.25,0.4075,23.6875,89.9453125,59.296875,617.3984375,15,198.12,200.66,185,27,1
1,0.641601563,0.422567139,11.47253418,32.18438721,14.15802002,215.1680908,30,177.8,185.42,170,31,1
1,0,0.12,6,57,16,369,2,175.26,180.34,170,25,1
1,0.001953125,0.207597656,32.56933594,124.8095703,43.0390625,580.2988281,27,190.5,195.58,205,30,1
1,0,0.31,2,8.5,3.5,105.5,2,177.8,190.5,170,29,1
1,0,0.5634375,31.234375,84.0703125,59.296875,851.109375,23,170.18,177.8,155,34,2
1,0,0.525,12.75,57.5,40.25,344.5,5,177.8,180.34,155,32,1
1,0.0625,0.490918159,37.2211628,98.12691689,57.30417633,781.8964558,55,185.42,190.5,205,46,1
1,0.3125,0.4803125,29.03125,68.03125,31.875,512.375,14,185.42,185.42,155,23,1
1,0.0703125,0.33265625,36.5625,118.1992188,41.94921875,570.0078125,18,185.42,190.5,185,30,1
1,0,0.46,14,33,17,220,1,187.96,193.04,170,24,1
1,0,0.43,24.5,110,71.5,588,4,185.42,190.5,170,22,1
1,1,0.68375,25.75,60.625,45,312.75,8,182.88,190.5,170,28,1
1,0,0.57,74,164,108,900,3,172.72,175.26,155,25,1
1,0.75,0.4025,29.5,105,53,692.25,7,182.88,187.96,170,27,1
1,,,,,,,0,195.58,200.66,205,22,1
1,0.28125,0.29125,17.9375,80.875,33.53125,384.28125,11,167.64,177.8,145,30,1
1,0,0.53,46,136,95,900,3,180.34,185.42,155,28,1
1,0.875,0.484375,27.34375,91.09375,58.3125,417.125,11,187.96,198.12,205,25,1
1,2.21875,0.60671875,30.640625,64.53125,44.125,547,17,185.42,187.96,185,31,1
1,0.5,0.46,19.5,76,51,519,4,187.96,187.96,205,26,1
1,0.0625,0.457392578,26.56152344,80.83984375,39.77539063,769.8242188,24,170.18,177.8,145,27,1
1,0,0.47625,23.0625,113.1875,85.5625,616.375,11,185.42,185.42,205,32,1
1,0,0.348242188,10.9765625,86.3671875,55.60546875,787.5117188,21,177.8,180.34,155,26,1
1,0,0.365,4.5,12,4.5,129,2,180.34,187.96,235,30,1
1,0.375,0.62125,44,226.5,179.125,595,7,185.42,195.58,240,27,1
1,0,0.33,2,22,18.5,255.5,3,210.82,213.36,265,21,1
1,0.658203125,0.538476563,20.03515625,53.3984375,37.53125,520.7910156,18,185.42,185.42,185,37,1
1,0,0.45,10,116,101,900,3,193.04,200.66,205,27,1
1,0.283203125,0.325134277,13.94506836,47.36877441,19.31604004,345.3361816,29,177.8,185.42,170,31,1
1,1.5,0.645,9.5,14.5,9.5,67.5,2,193.04,195.58,238,25,1
1,0,0.356171875,70.234375,233.90625,103.6484375,893.828125,22,167.64,172.72,145,25,1
1,0.080078125,0.573447266,11.75,38.56347656,26.22265625,718.1796875,17,182.88,187.96,185,32,1
1,0,0.38375,34.25,136.625,75.5,887.375,12,172.72,180.34,155,26,1
1,0,0.6,27,104,81,900,3,175.26,180.34,155,23,1
1,,,,,,,0,175.26,193.04,170,26,1
1,,,,,,,0,172.72,172.72,145,25,1
1,0.5,0.46,27.75,76.5,35.75,315.25,4,185.42,193.04,205,27,1
1,0,0.31,21,94,47,900,3,175.26,180.34,170,25,1
1,0,0.345,17.5,92.5,33,769.5,6,172.72,177.8,155,24,1
1,0,0.395,26,92.5,29,493.5,4,187.96,195.58,205,29,1
1,0,0.4575,13.75,62.75,46.875,465.75,13,182.88,187.96,205,38,1
1,0,0.335,4,18.25,11.75,125.25,4,187.96,193.04,185,26,1
1,0,0.44,8,24,14,233,1,185.42,187.96,205,28,1
1,0.15625,0.49828125,21.265625,59.8125,38.3125,771.4375,18,175.26,180.34,145,23,1
1,0.015625,0.3125,20.90625,107,64.546875,833.625,15,182.88,193.04,170,24,1
1,0.09375,0.3496875,23.1015625,56.6484375,32.5,267.734375,12,182.88,182.88,185,37,1
1,0.09375,0.38625,28.71875,104.25,55.4375,854.625,15,175.26,177.8,155,30,1
1,0,0.4,35,124,71,900,3,187.96,190.5,170,25,1
1,0,0.25,1,6,3,186,1,182.88,187.96,170,33,1
1,0,0.475,18.25,54,27.5,308.75,4,185.42,193.04,185,31,1
1,,,,,,,0,172.72,180.34,170,29,1
1,0.0625,0.473125,11.5625,32.6875,22,250.4375,6,187.96,187.96,205,26,1
1,1.26171875,0.49734375,35.93359375,77.84375,40.7890625,581.2382813,17,190.5,198.12,230,31,1
1,0.2734375,0.636328125,8.26171875,17.0859375,11.54296875,132.8554688,15,187.96,193.04,242,30,1
1,0,0.3425,25.75,81,37.25,604,8,190.5,195.58,240,33,1
1,1,0.59,16,40,27,100,1,182.88,185.42,170,35,1
1,,,,,,,0,185.42,185.42,255,32,1
1,0,0.5,2,7,5,63,1,185.42,,185,27,1
1,0.875,0.607148438,46.07421875,84.1328125,56.15625,585.890625,21,182.88,187.96,185,30,1
1,1,0.48,13,28,14,133,1,177.8,177.8,155,27,1
1,,,,,,,0,190.5,198.12,260,23,1
1,0,0.37,14,37,14,233,1,182.88,180.34,185,31,1
1,0,0.43125,34.5,95,49,397,8,172.72,175.26,155,28,1
1,0.500366211,0.539293213,46.69555664,111.6160889,80.74377441,974.6729736,36,175.26,177.8,155,30,1
1,0.5,0.41703125,28.328125,83.8359375,47.3125,595.875,17,172.72,177.8,155,30,1
1,0.24609375,0.738320313,60.4453125,98.6796875,69.375,974.6328125,18,187.96,195.58,185,34,1
1,,,,,,,0,175.26,175.26,185,25,1
1,0,0.51,21,106,80,900,3,170.18,182.88,170,26,1
1,0.50390625,0.583359375,8.9609375,18.796875,10.109375,120.4921875,12,182.88,182.88,185,27,1
1,0,0.558125,28.65625,75.75,50.75,744.40625,13,182.88,187.96,170,32,1
1,0,0.67,54,236,202.5,900,6,185.42,193.04,170,23,1
1,,,,,,,0,175.26,182.88,170,27,1
1,0,0.63,11.5,62,50.5,270,3,177.8,180.34,155,32,1
1,0,0.3675,31.5,116.25,53,874.75,9,172.72,180.34,155,25,1
1,0.005859375,0.491113281,37.3125,203.0644531,141.5078125,1025.005859,28,182.88,187.96,170,31,1
1,0.75,0.745,30.75,76.25,66,491,6,190.5,205.74,265,31,1
1,0,0.469101563,26.73632813,94.42773438,60.8203125,847.3828125,16,185.42,190.5,205,44,1
1,0.765869141,0.688719482,87.79223633,286.8123779,232.8988037,1124.90332,33,180.34,193.04,185,28,1
1,,,,,,,0,177.8,190.5,170,33,1
1,0.28125,0.4678125,36.59375,92.96875,49.8125,899,17,180.34,187.96,185,38,1
1,0.5,0.565,43.5,109,69,900,6,193.04,213.36,205,21,1
1,0,0.63,14,82,70,900,3,182.88,187.96,205,26,1
1,0,0.5825,31.75,84.75,67.75,831.25,9,187.96,193.04,170,27,1
1,0,0.485,15.5,48,35,524.5,4,177.8,180.34,155,27,1
1,0.53125,0.460410156,63.08496094,144.0517578,68.8671875,796.0166016,26,177.8,182.88,170,27,1
1,,,,,,,0,172.72,175.26,155,24,1
1,0,0.48,28.5,81,34.5,342.5,3,185.42,193.04,205,27,1
1,0.062988281,0.41027832,66.37536621,204.7910156,109.6651611,823.1364746,33,180.34,172.72,170,34,1
1,2.5,0.43,66,210.5,84,674.5,5,177.8,185.42,170,32,1
1,1.15625,0.46796875,8.40625,18.03125,8.765625,128.453125,9,175.26,180.34,155,26,1
1,0.125,0.344785156,26.12304688,90.6796875,30.55078125,639.6484375,21,170.18,177.8,145,27,1
1,,,,,,,0,187.96,193.04,170,24,1
1,0,0.375,25,145,100.5,900,6,177.8,180.34,155,29,1
1,,,,,,,0,185.42,190.5,170,31,1
1,0.25,0.435,12.75,45.75,31.5,591,5,187.96,185.42,230,34,1
1,0.5234375,0.497265625,36.6953125,126.2890625,83.24609375,841.4511719,23,170.18,172.72,155,33,1
1,0.387207031,0.462224121,44.7376709,106.9749756,53.08105469,739.2869873,32,185.42,193.04,185,34,1
1,0.5,0.355,31,101,33,484.5,4,182.88,187.96,170,27,1
1,0.5078125,0.637695313,21.234375,66.30859375,38.21875,441.71875,17,185.42,195.58,170,29,1
1,0.625,0.420625,31.0625,82.0625,32.75,566.75,12,185.42,185.42,155,23,1
1,0.5625,0.2425,27.875,130.75,51.0625,565.5625,10,167.64,177.8,145,30,1
1,0.75,0.7025,59,133,97.25,290,4,185.42,195.58,240,26,1
1,0,0.3225,53.75,236,135.25,784,8,175.26,177.8,155,24,1
1,0,0.5,18,61,41,276,1,185.42,190.5,170,21,1
1,0.375,0.51875,65,189.8125,125.25,843.1875,13,182.88,182.88,155,29,1
1,0,0,0,1,0,54,1,210.82,213.36,265,21,1
1,0,0.6,15.5,46,30.25,510.5,7,180.34,180.34,170,31,1
1,,,,,,,0,193.04,193.04,260,26,1
1,0,0.185,9,26.5,10,213.5,3,175.26,180.34,155,26,1
1,1.4375,0.6134375,33.28125,71.0625,51.25,557,15,185.42,187.96,185,30,1
1,0,0.52625,51.625,145.5625,99.0625,862.1875,13,167.64,172.72,135,27,1
1,0,0.3625,10.125,60.375,38.125,332.75,8,185.42,185.42,205,32,1
1,0,0.565379772,9.736818314,31.79582214,22.7477169,500.9486732,42,175.26,185.42,170,35,1
1,0.1875,0.57875,5.03125,10.640625,7.015625,84.734375,7,182.88,182.88,185,30,1
1,0,0.325,11,43.5,24,370,3,185.42,195.58,205,31,1
1,0,0.34,3.5,10,3.5,95.5,2,180.34,177.8,170,35,1
1,0,0.28,21,153,93,900,3,185.42,182.88,135,27,1
1,0.7578125,0.72109375,34.9140625,83.0703125,67.65625,426.5,16,193.04,208.28,240,33,1
1,1.25,0.505,26.5,54.5,30,337,4,187.96,195.58,185,27,1
1,0,0.38,19,69,38,507,2,185.42,195.58,205,31,1
1,0,0.47,26,85,54,576,2,180.34,195.58,185,31,1
1,0.1875,0.229375,30.203125,66.296875,36,388.46875,11,182.88,182.88,185,37,1
1,0,0.2203125,50.3125,236.59375,58.875,875.1875,16,175.26,177.8,155,24,1
1,1,0.48,44.5,126.5,79.5,880.5,6,185.42,193.04,205,27,1
1,0.4921875,0.806640625,26.890625,42.359375,32.75,449.265625,13,187.96,195.58,185,34,1
1,0.125,0.42859375,32.828125,125.359375,69.984375,691.609375,15,185.42,195.58,205,28,1
1,0,0.37875,20,118,78,754.375,10,172.72,190.5,155,27,1
1,,,,,,,0,177.8,182.88,155,25,1
1,0,0.53,8,20,13,87,1,187.96,195.58,205,28,1
1,0.5,0.33,35.5,104,39.5,357,3,190.5,190.5,185,31,1
1,0,0.48296875,8.90625,50.46875,32.421875,450.046875,15,177.8,180.34,155,25,1
1,0,0.39234375,71.46875,222.8125,106.296875,887.65625,19,167.64,172.72,145,24,1
1,0,0.50625,16.3125,44.5,22.5,588.8125,10,182.88,187.96,170,32,1
1,0,0.55,18,52,30.5,900,6,180.34,180.34,170,31,1
1,1,0.5,15,30,15,138,1,187.96,187.96,205,25,1
1,0.125,0.2875,25.875,104.5,41.875,711.25,9,185.42,185.42,145,24,1
1,0.53125,0.4721875,21.9375,51.15625,34.28125,334.59375,9,182.88,182.88,170,26,1
1,0,0.345,4.5,15.5,13,162.5,2,177.8,185.42,185,28,1
1,,,,,,,0,182.88,185.42,170,34,1
1,0.31640625,0.476953125,11.0703125,21.796875,14.0625,141.5820313,15,185.42,185.42,185,37,1
1,0.1875,0.3825,20.4375,93.5,51.875,809.25,12,175.26,177.8,155,29,1
1,0,0.54625,18.875,40.25,24.125,459.875,8,193.04,193.04,185,22,1
1,0.5,0.455,9,23.5,14,67.5,2,187.96,203.2,265,34,1
1,0,0.5975,27.5,70.25,46,533.5,7,182.88,190.5,170,28,1
1,0,0.34140625,32.265625,114.578125,52.375,509.671875,15,185.42,193.04,205,32,1
1,1,0.534375,30.4375,84.25,50.6875,703.125,14,185.42,185.42,205,30,1
1,0,0.43,34.75,79.78125,56.1875,577.59375,11,198.12,200.66,185,26,1
1,0,0.8,34,108,96,474,2,180.34,180.34,205,33,1
1,0,0.31,10,95,69,900,3,175.26,177.8,155,24,1
1,0.5234375,0.5746875,39.8671875,80.6875,49.578125,775.4765625,15,190.5,198.12,230,31,1
1,0,0.58875,10.75,59.375,42.25,333.375,7,185.42,182.88,170,31,1
1,1.0625,0.450820313,35.16992188,95.10351563,46.734375,692.0332031,23,177.8,182.88,170,27,1
1,,,,,,,0,177.8,177.8,155,27,1
1,0.25,0.40125,43.125,121.125,46.5,823.5,10,185.42,185.42,155,23,1
1,,,,,,,0,180.34,187.96,170,28,1
1,0.75,0.564296875,25.1484375,54.265625,33.3125,381.78125,18,182.88,187.96,185,29,1
1,1,0.63,7,11,7,81,1,193.04,195.58,238,25,1
1,0,0.3,57,190,61,900,3,182.88,187.96,170,26,1
1,,,,,,,0,182.88,,235,29,1
1,0,0.275,36.5,145,78.5,668,5,175.26,177.8,155,24,1
1,0.0625,0.474375,14.1875,39.125,20.5,363.0625,8,177.8,180.34,155,24,1
1,1.5,0.785,30,83,70.5,126,2,185.42,195.58,240,26,1
1,,,,,,,0,180.34,,155,27,1
1,0.03125,0.47640625,38.796875,107.28125,64,852.671875,17,180.34,182.88,170,25,1
1,0.75,0.52875,33.6875,120.1875,84.625,555.25,10,187.96,198.12,205,24,1
1,0,0.315,15.5,88,75,493.5,4,185.42,187.96,185,27,1
1,1,0.5640625,40.65625,98.671875,67.625,697.75,15,172.72,177.8,155,29,1
1,0,0.2659375,10.8125,74.9375,42.84375,625.09375,14,177.8,180.34,155,25,1
1,,,,,,,0,182.88,182.88,185,27,1
1,0,0.75,60,151,129,900,3,185.42,193.04,170,23,1
1,0,0.3325,16,114.65625,69.84375,765.78125,16,170.18,177.8,145,24,1
1,0.25,0.41859375,34.921875,116.171875,61.90625,702.65625,18,170.18,177.8,155,27,1
1,0,0.41,42,129,68,900,3,193.04,213.36,205,21,1
1,1.531738281,0.627438965,83.58447266,215.6247559,155.7976074,1049.806641,29,180.34,193.04,185,27,1
1,0.875,0.626875,42.5625,94.125,70.5,815,14,185.42,187.96,185,30,1
1,0.01171875,0.412226563,34.625,174.1289063,109.015625,1150.011719,25,182.88,187.96,170,30,1
1,,,,,,,0,170.18,182.88,170,25,1
1,0,0.324306641,29.5234375,110.2236328,57.44335938,601.7226563,28,177.8,182.88,170,26,2
1,0,0.676875,5.5,38.5,27.4375,391,11,190.5,193.04,205,24,1
1,,,,,,,0,187.96,,170,23,1
1,0.1640625,0.529375,23.3125,69.94140625,42.74609375,486.7226563,16,177.8,177.8,170,35,1
1,,,,,,,0,185.42,190.5,170,21,1
1,0.5625,0.535625,37.1875,89.9375,56.625,898,14,180.34,187.96,185,38,1
1,0,0.36,27,105,53,885,3,185.42,193.04,205,27,1
1,0,0.655,16.5,49.375,39.125,314.5,5,190.5,193.04,185,31,1
1,0.0625,0.314375,10.875,31.3125,17.5625,180.1875,7,182.88,182.88,170,26,1
1,0,0.21,13.5,33.5,15.5,528,4,172.72,180.34,170,28,1
1,0.015625,0.4909375,35.703125,70.78125,44.328125,606.890625,15,187.96,190.5,185,24,1
1,0,0.33,43,138,53,563,2,185.42,193.04,205,26,1
1,0.125,0.235,7.75,61.5,45.125,306.125,7,167.64,177.8,145,30,1
1,0.578125,0.340234375,17.0390625,63.703125,26.2734375,607.8125,21,182.88,190.5,205,29,1
1,1,0.43625,29.015625,89.5,51.375,685.09375,20,187.96,190.5,170,27,1
1,0.515625,0.6721875,35.828125,82.140625,62.3125,576,15,193.04,208.28,240,33,1
1,0.8125,0.636875,27.625,46.0625,30.9375,359.8125,8,193.04,198.12,245,32,1
1,0,0.3428125,24.53125,88.15625,41.75,580.34375,13,185.42,193.04,205,32,1
1,1,0.51875,49.875,148.5,90.375,1205.25,13,185.42,185.42,205,30,1
1,0.0078125,0.641386719,5.946777344,15.00830078,10.78417969,143.1977539,15,190.5,200.66,264,29,1
1,0,0.47,5,17,10,210,2,187.96,193.04,185,25,1
1,4,0.6,53,120,84,449,2,177.8,185.42,170,31,1
1,,,,,,,0,180.34,187.96,235,29,1
1,0.4375,0.429375,15.421875,37.96875,18.625,417.328125,13,185.42,193.04,185,30,1
1,,,,,,,0,175.26,,155,24,1
1,0.5,0.5175,32.375,92.375,60.25,482.5,7,187.96,198.12,205,24,1
1,,,,,,,0,185.42,195.58,205,31,1
1,,,,,,,0,182.88,187.96,205,25,1
1,,,,,,,0,175.26,180.34,155,22,1
1,,,,,,,0,187.96,187.96,205,25,1
1,,,,,,,0,187.96,195.58,205,28,1
1,,,,,,,0,175.26,177.8,155,24,1
1,,,,,,,0,190.5,195.58,155,27,1
1,0.5,0.71,29.5,113.5,99.5,674,5,187.96,195.58,170,25,1
1,,,,,,,0,187.96,190.5,185,22,1
1,0,0.53,15,64,46,799,3,172.72,180.34,155,25,1
1,0,0.27,5,21,8,900,3,177.8,,170,27,1
1,0.1328125,0.390537109,33.78027344,115.4750977,55.26416016,828.3447266,27,177.8,185.42,170,31,1
1,1,0.27,19,68,19,114,1,190.5,190.5,185,31,1
1,0.046875,0.3790625,29.203125,111.296875,56.09375,818.234375,16,172.72,177.8,170,27,1
1,0.015625,0.405390625,35.46875,115.6171875,60.4375,850.4375,16,185.42,195.58,170,29,1
1,0,0.16,1,7,2,213,1,177.8,175.26,155,29,1
1,0,0.37,11.5,64.5,41,508.5,4,185.42,185.42,225,32,1
1,0.5,0.76,30.5,73.5,64,495,4,190.5,205.74,265,31,1
1,0,0.364375,14.53125,45.71875,17.75,444.46875,10,185.42,193.04,170,22,1
1,0,0.504003906,40.578125,118.5527344,75.41601563,680.7402344,21,177.8,187.96,145,32,1
1,0,0.6775,19.5,86.75,62.5,533.75,6,185.42,182.88,170,31,1
1,0.25,0.43625,26.125,96.5,63.5,766.5,10,175.26,180.34,145,22,1
1,0.09375,0.6053125,11.046875,31.34375,20.171875,332.421875,13,187.96,193.04,242,29,1
1,0,0.405,32,101,55,600,4,172.72,175.26,155,27,1
1,0,0.2875,19,84,38,712.75,7,172.72,190.5,155,27,1
1,0,0.545,40,110.5,72,710,5,182.88,190.5,170,27,1
1,,,,,,,0,193.04,195.58,238,24,1
1,0,0.414648438,42.78515625,192.5976563,109.6523438,1114.777344,29,167.64,170.18,155,35,1
1,0.5625,0.41,16.125,63.1875,34.125,648,11,185.42,198.12,185,27,1
1,0.375,0.405,18.875,76,37.75,718.5,9,175.26,177.8,155,29,1
1,0,0,0,11,8,87,1,185.42,187.96,185,27,1
1,0.984375,0.89328125,24.78125,38.71875,33.5,259.53125,10,187.96,195.58,185,33,1
1,0.046875,0.44453125,43.390625,151.578125,90.4921875,846.9023438,20,170.18,172.72,155,32,1
1,0.94140625,0.516777344,19.02539063,51.22460938,28.24023438,403.234375,19,175.26,177.8,170,25,1
1,0.5,0.35625,32.375,94.25,49.75,666.4375,12,180.34,190.5,170,26,1
1,0.265625,0.391367188,16.890625,96.58984375,63.625,990.2109375,27,167.64,180.34,155,34,1
1,,,,,,,0,182.88,187.96,170,26,1
1,1.5,0.49,12,31,19,119,2,187.96,195.58,185,27,1
1,1,0.35,5,14,5,44,1,187.96,203.2,265,33,1
1,0.251953125,0.401113281,17.50146484,83.1640625,44.66064453,592.5458984,27,180.34,172.72,170,34,1
1,0.328125,0.66875,21.625,65.8828125,49.4921875,537.4453125,14,177.8,177.8,170,35,1
1,0.28125,0.500625,32.25,87.796875,46.796875,380.03125,13,185.42,190.5,185,29,1
1,0,1,1,11,11,283,1,177.8,180.34,155,29,1
1,0.2578125,0.379453125,27.8828125,62.15625,28.8984375,319.75,17,187.96,193.04,185,32,1
1,0.5,0.4525,17.25,50.25,24,747,7,185.42,185.42,155,22,1
1,0,0.46,20,64,39,900,3,177.8,182.88,155,,1
1,,,,,,,0,172.72,180.34,155,25,1
1,0.03125,0.381875,17.40625,38.5625,21.65625,313.78125,12,187.96,190.5,185,24,1
1,0.125,0.43,5.25,39,30.375,369,6,182.88,193.04,170,23,1
1,0.5,0.4371875,26.84375,99.34375,56.8125,505.3125,15,170.18,177.8,155,26,1
1,0.0078125,0.46671875,10.921875,27.59375,13.21875,153.984375,11,182.88,182.88,185,27,1
1,0.125,0.52875,5.375,16.25,11,332.125,6,177.8,180.34,155,24,1
1,,,,,,,0,180.34,180.34,205,33,1
1,0.875,0.43875,22.84375,56.9375,29.25,410.65625,11,185.42,193.04,185,29,1
1,0,0.68,9,29.75,25.25,336,4,190.5,193.04,185,30,1
1,,,,,,,0,187.96,185.42,185,25,1
1,,,,,,,0,185.42,187.96,185,27,1
1,0,0.505,30,63.5,34.5,338.5,3,182.88,187.96,185,27,1
1,0.15625,0.31046875,21.078125,92.40625,39.546875,804.625,19,182.88,190.5,205,28,1
1,0,0.5565625,12.46875,50.578125,39.546875,643.90625,15,190.5,203.2,185,33,1
1,0,0.83,77,175,159,625,3,187.96,193.04,170,26,1
1,0.548828125,0.528896484,29.95068359,79.89990234,47.32421875,518.1479492,26,185.42,193.04,185,33,1
1,0,0.508125,20.3125,59.34375,35.25,495.5,12,172.72,177.8,155,29,1
1,0.5,0.51859375,28.296875,67.53125,39.625,681.5625,17,182.88,187.96,185,29,1
1,0.125,0.56125,32.375,90.875,64.25,896,11,180.34,187.96,185,38,1
1,0,0.4,35,110,57,900,3,175.26,177.8,170,31,1
1,0,0.325,42,118.5,48.5,619.5,5,175.26,177.8,155,27,1
1,0,0.855,9,28.5,22,303.5,3,185.42,182.88,170,30,1
1,,,,,,,0,193.04,213.36,205,21,1
1,0,0.498007813,30.15625,124.1054688,85.83203125,461.4804688,18,177.8,187.96,145,32,1
1,0,0.535,19.5,41,22.5,461.5,4,193.04,193.04,185,21,1
1,0,0.66,16,40,32,90,1,190.5,205.74,265,31,1
1,0.063476563,0.68487793,36.16894531,128.2495117,108.5952148,599.6132813,24,180.34,193.04,185,27,1
1,0.03125,0.674375,48.65625,114.28125,86.625,857,14,193.04,208.28,240,33,1
1,0,0.72,18,153,143,900,3,187.96,195.58,170,25,1
1,0,0.42,22,62,32,900,3,185.42,190.5,170,31,1
1,0.09375,0.68875,25.46875,43.75,33.3125,401.90625,9,190.5,198.12,230,30,1
1,0.96875,0.7865625,36.5625,64.4375,54,458.0625,9,187.96,195.58,185,33,1
1,3,0.65,36,83,62,130,1,185.42,195.58,240,25,1
1,,,,,,,0,190.5,190.5,185,31,1
1,,,,,,,0,182.88,180.34,170,26,1
1,0,0.37,6,22,11,182,1,187.96,193.04,185,24,1
1,0,0.4425,34.25,120.125,74.125,824.375,10,167.64,172.72,135,26,1
1,,,,,,,0,187.96,,185,27,1
1,0,0.61,8,61,55,530,2,177.8,187.96,170,28,1
1,,,,,,,0,177.8,180.34,155,26,1
1,,,,,,,0,177.8,185.42,170,31,1
1,0,0.53828125,20.984375,67.4375,41.40625,554.1875,15,170.18,177.8,145,26,1
1,0.78125,0.4871875,19.8125,42.09375,24.359375,298.359375,15,180.34,190.5,170,28,1
1,0.3125,0.2759375,6.8125,21.0625,7.53125,220.90625,8,175.26,180.34,155,25,1
1,0.25,0.285,10.75,50,24.75,534.5,6,185.42,185.42,145,24,1
1,0.015625,0.45078125,71.5546875,198.4765625,113.3125,798.390625,18,190.5,195.58,205,29,1
1,0,0.449375,45.875,128.25,77.1875,850.625,13,167.64,172.72,145,24,1
1,0.53125,0.312148438,19.12109375,66.90039063,26.05664063,613.3789063,21,177.8,185.42,170,30,1
1,0.1875,0.460625,16.09375,43.6875,24.34375,547.84375,12,187.96,193.04,242,29,1
1,0,0.3,3,10,3,176,1,182.88,185.42,155,24,1
1,0,0.42875,16.0625,46.4375,20.5,302.9375,8,185.42,193.04,170,22,1
1,,,,,,,0,182.88,190.5,170,27,1
1,0,0.25,10.5,32.5625,22.375,255.1875,8,198.12,200.66,185,25,1
1,0.125,0.471640625,19.33984375,69.20703125,37.46875,537.0664063,20,177.8,182.88,170,26,1
1,,,,,,,0,185.42,193.04,170,22,1
1,,,,,,,0,177.8,190.5,170,27,1
1,0.09375,0.3590625,30.78125,102.15625,48.984375,793.8046875,17,170.18,172.72,155,32,1
1,0.5,0.54,11.25,22.125,12.125,121.875,4,182.88,182.88,185,29,1
1,0,0.37875,23.125,80,33.625,805,10,185.42,190.5,185,32,1
1,,,,,,,0,177.8,185.42,185,27,1
1,0.25,0.5375,37.5,85.25,49.25,392.75,5,182.88,182.88,170,26,1
1,0.03125,0.44078125,38.9375,100.234375,49.875,800.875,13,185.42,195.58,170,28,1
1,0.5625,0.42125,39.5,114.59375,53.59375,538.0625,12,185.42,190.5,185,29,1
1,0,0.4,34.5,96,45,737,5,193.04,195.58,231,30,1
1,0,0.60875,21.625,66.625,46,379.5,7,177.8,172.72,155,24,1
1,0.8828125,0.413554687,28.05078125,71.44921875,32.48046875,444.46875,17,175.26,177.8,170,24,1
1,0.125,0.54,19.25,60.375,35.25,396,8,185.42,198.12,185,26,1
1,,,,,,,0,177.8,187.96,170,28,1
1,0,0.45,9,21,10,111,1,187.96,195.58,185,27,1
1,0.5,0.495,45,161.25,101,672.75,7,182.88,182.88,155,28,1
1,0.625,0.63375,7.25,14.125,10.875,164.625,6,193.04,198.12,245,32,1
1,0,0.4665625,25.109375,85.9375,48.21875,676.3125,16,175.26,182.88,155,32,1
1,0.625,0.3725,27.75,141.875,69.125,852.125,10,180.34,187.96,205,31,1
1,,,,,,,0,172.72,180.34,170,28,1
1,0,0.25,6,38,19,560,2,177.8,198.12,205,24,1
1,1.001464844,0.607172852,32.78222656,93.46435547,66.97509766,598.6918945,29,175.26,177.8,155,29,1
1,0.75,0.57375,44.125,101.25,74,730,11,185.42,187.96,185,29,1
1,,,,,,,0,190.5,205.74,205,24,1
1,0.25,0.6725,23.25,50.75,30,259.75,4,187.96,187.96,205,25,1
1,,,,,,,0,180.34,177.8,170,34,1
1,,,,,,,0,187.96,193.04,170,26,1
1,,,,,,,0,187.96,203.2,265,33,1
1,,,,,,,0,182.88,182.88,185,26,1
1,0.126953125,0.599755859,30.33789063,113.4990234,88.19042969,614.2265625,22,180.34,193.04,185,26,1
1,0,0.71,10,41,36,121,1,172.72,177.8,155,28,1
1,0.125,0.4125,40,126.1875,58.1875,776.125,11,185.42,190.5,185,29,1
1,0.09765625,0.407792969,31.90136719,84.79980469,38.6484375,555.2958984,24,185.42,193.04,185,33,1
1,0,1,3,11,9,160,1,185.42,182.88,170,30,1
1,0,0.54625,22.875,83.3125,61.1875,693.625,10,190.5,203.2,185,32,1
1,0.75,0.4075,36.8125,85.1875,44,387.875,7,182.88,182.88,185,36,1
1,,,,,,,0,185.42,195.58,240,25,1
1,0,0.543125,10.21875,39.875,27.4375,452.625,13,175.26,182.88,155,32,1
1,0,0.4253125,7.1875,30.875,22.65625,267.96875,10,182.88,185.42,170,28,1
