glove_red=1,avg_KD,avg_SIG_STR_landed,total_time_fought(seconds),total_rounds_fought,Weight_lbs,age,categoria_tamano,golpes_pct
1,0.28125,17.9375,384.28125,11,145,30,0.942857143,1.423539479
1,0,46,900,3,155,28,0.97260274,1.317980022
1,0.875,27.34375,417.125,11,205,25,0.948717949,1.321573618
1,2.21875,30.640625,547,17,185,31,0.986486486,1.127008585
1,0.5,19.5,519,4,205,26,1,1.458810069
1,0.0625,26.56152344,769.8242188,24,145,27,0.957142857,1.075721565
1,0,23.0625,616.375,11,205,32,1,1.58726708
1,0,10.9765625,787.5117188,21,155,26,0.985915493,1.84878899
1,0,4.5,129,2,235,30,0.959459459,1.02739726
1,0.375,44,595,7,240,27,0.948051948,1.272980044
1,0,2,255.5,3,265,21,0.988095238,2.548209366
1,0.658203125,20.03515625,520.7910156,18,185,37,1,1.305261939
1,0,10,900,3,205,27,0.962025316,1.9348659
1,0.283203125,13.94506836,345.3361816,29,170,31,0.95890411,1.25418959
1,1.5,9.5,67.5,2,238,25,0.987012987,1.015771184
1,0,70.234375,893.828125,22,145,25,0.970588235,1.244117247
1,0.080078125,11.75,718.1796875,17,185,32,0.972972973,1.185787904
1,0,34.25,887.375,12,155,26,0.957746479,1.44001955
1,0,27,900,3,155,23,0.971830986,1.298076923
1,0.5,27.75,315.25,4,205,27,0.960526316,1.015913612
1,0,21,900,3,170,25,0.971830986,1.612903226
1,0,17.5,769.5,6,155,24,0.971428571,1.034077556
1,0,26,493.5,4,205,29,0.961038961,0.793705098
1,0,13.75,465.75,13,205,38,0.972972973,1.63281301
1,0,4,125.25,4,185,26,0.973684211,1.921897363
1,0,8,233,1,205,28,0.986486486,1.325757576
1,0.15625,21.265625,771.4375,18,145,23,0.971830986,1.285505655
1,0.015625,20.90625,833.625,15,170,24,0.947368421,1.930373832
1,0.09375,23.1015625,267.734375,12,185,37,1,1.640647637
1,0.09375,28.71875,854.625,15,155,30,0.985714286,1.376762668
1,0,35,900,3,170,25,0.986666667,1.431451613
1,0,1,186,1,170,33,0.972972973,2
1,0,18.25,308.75,4,185,31,0.960526316,1.072124756
1,0.0625,11.5625,250.4375,6,205,26,1,1.422541935
1,1.26171875,35.93359375,581.2382813,17,230,31,0.961538462,1.053569791
1,0.2734375,8.26171875,132.8554688,15,242,30,0.973684211,1.06168966
1,0,25.75,604,8,240,33,0.974025974,1.342705236
1,1,16,100,1,170,35,0.98630137,1.144067797
1,0.875,46.07421875,585.890625,21,185,30,0.972972973,1.099354629
1,1,13,133,1,155,27,1,1.041666667
1,0,14,233,1,185,31,1.014084507,1.022644266
1,0,34.5,397,8,155,28,0.985507246,1.196033562
1,0.500366211,46.69555664,974.6729736,36,155,30,0.985714286,1.341396879
1,0.5,28.328125,595.875,17,155,30,0.971428571,1.353246996
1,0.24609375,60.4453125,974.6328125,18,185,34,0.961038961,0.952204903
1,0,21,900,3,170,26,0.930555556,1.479837218
1,0.50390625,8.9609375,120.4921875,12,185,27,1,0.921939604
1,0,28.65625,744.40625,13,170,32,0.972972973,1.200388796
1,0,54,900,6,170,23,0.960526316,1.280672907
1,0,11.5,270,3,155,32,0.985915493,1.292882744
1,0,31.5,874.75,9,155,25,0.957746479,1.240582254
1,0.005859375,37.3125,1025.005859,28,170,31,0.972972973,1.418942618
1,0.75,30.75,491,6,265,31,0.925925926,1.161843987
1,0,26.73632813,847.3828125,16,205,44,0.973333333,1.373036864
1,0.765869141,87.79223633,1124.90332,33,185,28,0.934210526,1.17903582
1,0.28125,36.59375,899,17,185,38,0.959459459,1.145327069
1,0.5,43.5,900,6,205,21,0.904761905,1.120402695
1,0,14,900,3,205,26,0.972972973,1.35501355
1,0,31.75,831.25,9,170,27,0.973684211,1.372377733
1,0,15.5,524.5,4,155,27,0.985915493,1.503436426
1,0.53125,63.08496094,796.0166016,26,170,27,0.972222222,1.038362248
1,0,28.5,342.5,3,205,27,0.960526316,0.887345679
1,0.062988281,66.37536621,823.1364746,33,170,34,1.044117647,1.305206454
1,2.5,66,674.5,5,170,32,0.95890411,0.92802298
1,1.15625,8.40625,128.453125,9,155,26,0.971830986,1.038819754
1,0.125,26.12304688,639.6484375,21,145,27,0.957142857,0.977155646
1,0,25,900,6,155,29,0.985915493,1.848275862
1,0.25,12.75,591,5,230,34,1.01369863,1.58281515
1,0.5234375,36.6953125,841.4511719,23,155,33,0.985294118,1.325591425
1,0.387207031,44.7376709,739.2869873,32,185,34,0.960526316,1.073506658
1,0.5,31,484.5,4,170,27,0.972972973,0.920373728
1,0.5078125,21.234375,441.71875,17,170,29,0.948051948,0.90384391
1,0.625,31.0625,566.75,12,155,23,1,0.948793016
1,0.5625,27.875,565.5625,10,145,30,0.942857143,1.610455146
1,0.75,59,290,4,240,26,0.948051948,1.040858374
1,0,53.75,784,8,155,24,0.985714286,1.777033241
1,0,18,276,1,170,21,0.973333333,1.344262295
1,0.375,65,843.1875,13,155,29,1,1.272022565
1,0,15.5,510.5,7,170,31,1,1.096014493
1,0,9,213.5,3,155,26,0.971830986,2.039775625
1,1.4375,33.28125,557,15,185,30,0.986486486,1.175663585
1,0,51.625,862.1875,13,135,27,0.970588235,1.293205876
1,0,10.125,332.75,8,205,32,1,1.74198615
1,0,9.736818314,500.9486732,42,170,35,0.945205479,1.265399007
1,1.88E-01,5.03125,84.734375,7,185,30,1,1.139221638
1,0,11,370,3,205,31,0.948051948,1.697612732
1,0,3.5,95.5,2,170,35,1.014285714,1.029411765
1,0,21,900,3,135,27,1.013888889,2.170868347
1,0.7578125,34.9140625,426.5,16,240,33,0.926829268,1.129458678
1,1.25,26.5,337,4,185,27,0.961038961,1.090017259
1,0,19,507,2,205,31,0.948051948,1.449275362
1,0,26,576,2,185,31,0.922077922,1.351689612
1,0.1875,30.203125,388.46875,11,185,37,1,2.367354855
1,0,50.3125,875.1875,16,155,24,0.985714286,1.129505925
1,1,44.5,880.5,6,205,27,0.960526316,1.309288538
1,0.4921875,26.890625,449.265625,13,185,34,0.961038961,0.958476943
1,0.125,32.828125,691.609375,15,205,28,0.948051948,1.302562097
1,0,20,754.375,10,155,27,0.906666667,1.745259272
1,0,8,87,1,205,28,0.961038961,1.226415094
1,0.5,35.5,357,3,185,31,1,1.150932401
1,0,8.90625,450.046875,15,155,25,0.985915493,1.330137531
1,0,71.46875,887.65625,19,145,24,0.970588235,1.215945771
1,0,16.3125,588.8125,10,170,32,0.972972973,0.998751561
1,0,18,900,6,170,31,1,1.066433566
1,1,15,138,1,205,25,1,1
1,0.125,25.875,711.25,9,145,24,1,1.393800707
1,0.53125,21.9375,334.59375,9,170,26,1,1.419199541
1,0,4.5,162.5,2,185,28,0.95890411,2.431042543
1,0.31640625,11.0703125,141.5820313,15,185,37,1,1.35267232
1,0.1875,20.4375,809.25,12,155,29,0.985714286,1.45049107
1,0,18.875,459.875,8,185,22,1,1.097261111
1,0.5,9,67.5,2,265,34,0.925,1.309328969
1,0,27.5,533.5,7,170,28,0.96,1.095906729
1,0,32.265625,509.671875,15,205,32,0.960526316,1.338908374
1,1,30.4375,703.125,14,205,30,1,1.125861141
1,0,34.75,577.59375,11,185,26,0.987341772,1.637836016
1,0,34,474,2,205,33,1,1.111111111
1,0,10,900,3,155,24,0.985714286,2.34295416
1,0.5234375,39.8671875,775.4765625,15,230,31,0.961538462,1.069183105
1,0,10.75,333.375,7,170,31,1.013888889,1.208626662
1,1.0625,35.16992188,692.0332031,23,170,27,0.972222222,1.090024831
1,0.25,43.125,823.5,10,155,23,1,0.956762439
1,0.75,25.1484375,381.78125,18,185,29,0.972972973,1.087864417
1,1,7,81,1,238,25,0.987012987,1.01010101
1,0,57,900,3,170,26,0.972972973,1.070175439
1,0,36.5,668,5,155,24,0.985714286,1.968652038
1,0.0625,14.1875,363.0625,8,155,24,0.985915493,1.104530511
1,1.5,30,126,2,240,26,0.948051948,1.082035147
1,0.03125,38.796875,852.671875,17,170,25,0.986111111,1.252214414
1,0.75,33.6875,555.25,10,205,24,0.948717949,1.331646646
1,0,15.5,493.5,4,185,27,0.986486486,2.705627706
1,1,40.65625,697.75,15,155,29,0.971428571,1.215029072
1,0,10.8125,625.09375,14,155,25,0.985915493,2.149852648
1,0,60,900,3,170,23,0.960526316,1.139072848
1,0,16,765.78125,16,145,24,0.957142857,1.83205356
1,0.25,34.921875,702.65625,18,155,27,0.957142857,1.273036216
1,0,42,900,3,205,21,0.904761905,1.285687275
1,1.531738281,83.58447266,1049.806641,29,185,27,0.934210526,1.151570889
1,0.875,42.5625,815,14,185,30,0.986486486,1.194821909
1,0.01171875,34.625,1150.011719,25,170,30,0.972972973,1.518734657
1,0,29.5234375,601.7226563,28,170,26,0.972222222,1.606975545
1,0,5.5,391,11,205,24,0.986842105,1.052871413
1,0.1640625,23.3125,486.7226563,16,170,35,1,1.154512518
1,0.5625,37.1875,898,14,185,38,0.959459459,1.175456507
1,0,27,885,3,205,27,0.960526316,1.402116402
1,0,16.5,314.5,5,185,31,0.986842105,1.209778723
1,0.0625,10.875,180.1875,7,170,26,1,1.784105745
1,0,13.5,528,4,170,28,0.957746479,2.203269367
1,0.015625,35.703125,606.890625,15,185,24,0.986666667,1.275659968
1,0,43,563,2,205,26,0.960526316,1.163812033
1,0.125,7.75,306.125,7,145,30,0.942857143,3.12229718
1,0.578125,17.0390625,607.8125,21,205,29,0.96,1.212210302
1,1,29.015625,685.09375,20,170,27,0.986666667,1.315810536
1,0.515625,35.828125,576,15,240,33,0.926829268,1.128565424
1,0.8125,27.625,359.8125,8,245,32,0.974358974,1.054589662
1,0,24.53125,580.34375,13,205,32,0.960526316,1.381486746
1,1,49.875,1205.25,13,205,30,1,1.173177559
1,0.0078125,5.946777344,143.1977539,15,264,29,0.949367089,1.120303333
1,0,5,210,2,185,25,0.973684211,1.251564456
1,4,53,449,2,170,31,0.95890411,1.166666667
1,0.4375,15.421875,417.328125,13,185,30,0.960526316,1.142439545
1,0.5,32.375,482.5,7,205,24,0.948717949,1.260353134
1,0.5,29.5,674,5,170,25,0.961038961,1.234721102
1,0,15,799,3,155,25,0.957746479,1.356132075
1,0.1328125,33.78027344,828.3447266,27,170,31,0.95890411,1.225442474
1,1,19,114,1,185,31,1,1.034858388
1,0.046875,29.203125,818.234375,16,170,27,0.971428571,1.329599006
1,0.015625,35.46875,850.4375,16,170,29,0.948051948,1.289467468
1,0,1,213,1,155,29,1.014492754,1.785714286
1,0,11.5,508.5,4,225,32,1,1.717997067
1,0.5,30.5,495,4,265,31,0.925925926,1.145721446
1,0,14.53125,444.46875,10,170,22,0.960526316,1.065504866
1,0,40.578125,680.7402344,21,145,32,0.945945946,1.262170736
1,0,19.5,533.75,6,170,31,1.013888889,1.06341121
1,0.25,26.125,766.5,10,145,22,0.971830986,1.508380718
1,0.09375,11.046875,332.421875,13,242,29,0.973684211,1.063201722
1,0,32,600,4,155,27,0.985507246,1.344578902
1,0,19,712.75,7,155,27,0.906666667,1.573498965
1,0,40,710,5,170,27,0.96,1.195566441
1,0,42.78515625,1114.777344,29,155,35,0.985074627,1.373051691
1,0.5625,16.125,648,11,185,27,0.935897436,1.31721792
1,0.375,18.875,718.5,9,155,29,0.985714286,1.226445744
1,0,0,87,1,185,27,0.986486486,inf
1,0.984375,24.78125,259.53125,10,185,33,0.961038961,0.968579473
1,0.046875,43.390625,846.9023438,20,155,32,0.985294118,1.342988393
1,0.94140625,19.02539063,403.234375,19,170,25,0.985714286,1.066807784
1,0.5,32.375,666.4375,12,170,26,0.946666667,1.481688306
1,0.265625,16.890625,990.2109375,27,155,34,0.929577465,1.683107751
1,1.5,12,119,2,185,27,0.961038961,1.25082291
1,1,5,44,1,265,33,0.925,1.020408163
1,0.251953125,17.50146484,592.5458984,27,170,34,1.044117647,1.338820176
1,0.328125,21.625,537.4453125,14,170,35,1,1.123312842
1,0.28125,32.25,380.03125,13,185,29,0.973333333,1.064695114
1,0,1,283,1,155,29,0.985915493,1
1,0.2578125,27.8828125,319.75,17,185,32,0.973684211,1.225268936
1,0.5,17.25,747,7,155,22,1,1.055496001
1,0.03125,17.40625,313.78125,12,185,24,0.986666667,1.47060774
1,0.125,5.25,369,6,170,23,0.947368421,1.811270125
1,0.5,26.84375,505.3125,15,155,26,0.957142857,1.308083943
1,0.0078125,10.921875,153.984375,11,185,27,1,1.026418368
1,0.125,5.375,332.125,6,155,24,0.985915493,1.28023277
1,0.875,22.84375,410.65625,11,185,29,0.960526316,1.170874497
1,0,9,336,4,185,30,0.986842105,1.248146317
1,0,30,338.5,3,185,27,0.972972973,1.075855617
1,0.15625,21.078125,804.625,19,205,28,0.96,1.378456075
1,0,12.46875,643.90625,15,185,33,0.9375,1.404867949
1,0,77,625,3,170,26,0.973684211,1.094664372
1,0.548828125,29.95068359,518.1479492,26,185,33,0.960526316,1.1198672
1,0,20.3125,495.5,12,155,29,0.971428571,1.168997472
1,0.5,28.296875,681.5625,17,185,29,0.972972973,1.131454798
1,0.125,32.375,896,11,185,38,0.959459459,1.259715155
1,0,35,900,3,170,31,0.985714286,1.295454545
1,0,42,619.5,5,155,27,0.985714286,1.259331386
1,0,9,303.5,3,170,30,1.013888889,0.9028419
1,0,30.15625,461.4804688,18,145,32,0.945945946,1.388744381
1,0,19.5,461.5,4,185,21,1,1.025757921
1,0,16,90,1,265,31,0.925925926,1.212121212
1,0.063476563,36.16894531,599.6132813,24,185,27,0.934210526,1.236351036
1,0.03125,48.65625,857,14,240,33,0.926829268,1.124001274
1,0,18,900,3,170,25,0.961038961,1.298111837
1,0,22,900,3,170,31,0.973333333,1.228878648
1,0.09375,25.46875,401.90625,9,230,30,0.961538462,1.105522427
1,0.96875,36.5625,458.0625,9,185,33,0.961038961,1.065422441
1,3,36,130,1,240,25,0.948051948,1.149212234
1,0,6,182,1,185,24,0.973684211,1.351351351
1,0,34.25,824.375,10,135,26,0.970588235,1.394498433
1,0,8,530,2,170,28,0.945945946,1.478097286
1,0,20.984375,554.1875,15,145,26,0.957142857,1.140657304
1,0.78125,19.8125,298.359375,15,170,28,0.946666667,1.187824796
1,0.3125,6.8125,220.90625,8,155,25,0.971830986,1.295825198
1,0.25,10.75,534.5,6,145,24,1,1.736842105
1,0.015625,71.5546875,798.390625,18,205,29,0.974025974,1.266492868
1,0,45.875,850.625,13,145,24,0.970588235,1.339308711
1,0.53125,19.12109375,613.3789063,21,170,30,0.95890411,1.247752945
1,0.1875,16.09375,547.84375,12,242,29,0.973684211,1.209714207
1,0,3,176,1,155,24,0.98630137,1
1,0,16.0625,302.9375,8,170,22,0.960526316,1.02962931
1,0,10.5,255.1875,8,185,25,0.987341772,2.748560461
1,0.125,19.33984375,537.0664063,20,170,26,0.972222222,1.14790984
1,0.09375,30.78125,793.8046875,17,155,32,0.985294118,1.335434459
1,0.5,11.25,121.875,4,185,29,1,1.014856665
1,0,23.125,805,10,185,32,0.973333333,1.109735974
1,0.25,37.5,392.75,5,170,26,1,1.074814158
1,0.03125,38.9375,800.875,13,170,28,0.948051948,1.128867864
1,0.5625,39.5,538.0625,12,185,29,0.973333333,1.110230875
1,0,34.5,737,5,231,30,0.987012987,1.171875
1,0,21.625,379.5,7,155,24,1.029411765,1.134179088
1,0.8828125,28.05078125,444.46875,17,170,24,0.985714286,1.099238312
1,0.125,19.25,396,8,185,26,0.935897436,1.081205429
1,0,9,111,1,185,27,0.961038961,1.058201058
1,0.5,45,672.75,7,155,28,1,1.265366847
1,0.625,7.25,164.625,6,245,32,0.974358974,1.2148505
1,0,25.109375,676.3125,16,155,32,0.958333333,1.202606101
1,0.625,27.75,852.125,10,205,31,0.959459459,1.30798569
1,0,6,560,2,205,24,0.897435897,2
1,1.001464844,32.78222656,598.6918945,29,155,29,0.985714286,1.180198328
1,0.75,44.125,730,11,185,29,0.986486486,1.273837381
1,0.25,23.25,259.75,4,205,25,1,0.879008186
1,0.126953125,30.33789063,614.2265625,22,185,26,0.934210526,1.295551957
1,0,10,121,1,155,28,0.971428571,1.236688423
1,0.125,40,776.125,11,185,29,0.973333333,1.11786513
1,0.09765625,31.90136719,555.2958984,24,185,33,0.960526316,1.11762821
1,0,3,160,1,170,30,1.013888889,0.818181818
1,0,22.875,693.625,10,185,32,0.9375,1.344500885
1,0.75,36.8125,387.875,7,185,36,1,1.267503567
1,0,10.21875,452.625,13,155,32,0.958333333,1.266904993
1,0,7.1875,267.96875,10,170,28,0.98630137,1.725332945
1,0,41.125,658.375,8,205,31,0.960526316,1.203400547
1,0,30,584.5,4,155,34,0.945945946,1.02747181
1,0.15625,5.96875,159.125,8,205,29,0.986666667,0.863317409
1,0.765625,39.1015625,564.9375,15,170,24,0.985714286,1.059279705
1,0,25.3125,414.9609375,16,145,31,0.945945946,1.294579269
1,0.75,18.75,537,6,155,28,0.985714286,1.195759369
1,0.25,4.5,252,4,170,22,0.947368421,1.735559089
1,0.125,23.1875,710.6875,11,170,25,0.986111111,1.312547533
1,1,42.6875,755.625,14,155,26,0.957142857,1.235218589
1,0,9.5,205.5,3,135,26,0.970149254,1.279772485
1,1,12.5,249,3,205,24,0.948717949,1.067479985
1,0.00E+00,2,96,1,155,30,0.985915493,1.298701299
1,0.0625,14.2421875,842.7578125,19,170,30,0.95890411,1.637939653
1,0.1875,30.8125,678.9375,10,170,27,0.971428571,0.986632094
1,0.046875,24.5,700.046875,17,170,30,0.972972973,1.404343943
1,0.5703125,40.73242188,750.9667969,20,185,27,0.97260274,1.688197213
1,1.25,34.25,900,9,250,29,0.974358974,1.624645136
1,0.610351563,25.55688477,703.4775391,24,240,29,0.974025974,0.844074908
1,1.9375,26.125,324.125,7,185,32,0.961038961,1.062160295
1,0,32.03125,890.1875,18,170,26,0.986666667,1.430137532
1,0.25,14.6796875,791.1328125,19,170,26,0.972222222,0.882872143
1,0,30,900,12,155,31,0.971014493,1.601541759
1,1,21.1875,529.25,12,185,28,0.972972973,1.48013734
1,0,9.25,487.25,6,170,31,0.972972973,0.917431193
1,0,55,900,3,240,31,0.974025974,1.147421932
1,0,10.25,364.5,5,185,36,0.945205479,1.44320298
1,0.015625,9.893554688,196.3955078,14,264,28,0.949367089,1.163037229
1,0,31.75,801.25,10,145,23,0.970588235,1.585193906
1,0.0078125,26.00585938,537.1835938,23,170,33,1.044117647,1.422134997
1,0,3,339,2,155,26,0.985714286,1.74291939
1,0.5625,25.625,492.71875,14,170,27,0.946666667,1.244837105
1,0.5,6,285,3,170,22,0.947368421,1.416083916
1,0,18.25,595,8,155,28,0.971428571,1.127472824
1,0,11,792.25,8,145,23,0.957142857,1.700049456
1,0.5,11.5,174,3,155,28,0.985714286,1.025641026
1,0,28.5,682,5,145,21,0.971830986,1.689768977
1,0.0625,23.875,701.75,10,170,28,0.948051948,1.243920713
1,0,37.25,583,6,155,24,1.029411765,1.181337474
1,0.3125,19.5,285.78125,10,170,34,1,1.172119488
1,0.002929688,24.56445313,655.3837891,27,155,29,0.985714286,1.230653619
1,0.03125,9.6875,133.9375,9,185,26,1,1.701617983
1,0.25,9.5,312.25,5,245,31,0.974358974,1.413874967
1,0,23,900,3,231,30,0.987012987,1.0801828
1,0.265625,12.28125,158.328125,13,185,35,1,1.192003802
1,0.5,20.375,315.625,7,185,29,0.960526316,1.178908589
1,0,53.5,701.5,7,155,23,0.985714286,1.40149513
1,0,16,320,2,135,26,0.970149254,1.295097132
1,0.5,67.25,900,9,185,29,0.986486486,1.119127495
1,0.3309021,25.59547424,621.6798782,38,205,38,0.973684211,0.871346852
1,0.25390625,32.67578125,634.453125,20,185,26,0.934210526,1.444724842
1,0,15.25,710,7,185,31,0.973333333,1.28162997
1,0,14.4375,625.25,12,155,31,0.958333333,1.577207376
1,0.3125,6.9375,207.25,7,205,29,0.986666667,0.89638137
1,0.25,24.25,313.5,5,230,25,1,1.463469046
1,0,13,633.5,5,170,29,0.934210526,1.440144014
1,0,6,295,1,155,26,0.906666667,1.705426357
1,0,37.375,652.4375,12,155,24,0.985714286,1.374477929
1,0,3.375,253.9375,9,170,28,0.98630137,3.293350608
1,0,17.625,399.875,7,205,27,0.948051948,1.122819685
1,0,43,597.5,4,135,26,0.970588235,1.193219223
1,0.5,24.5,314.5,3,205,25,1,0.671015843
1,0,40,900,3,155,34,0.945945946,1.141330743
1,0.5,6.5,238.5,3,155,23,0.985915493,1.337792642
1,0.53125,39.203125,529.875,13,170,24,0.985714286,1.00681656
1,0.3125,19.15625,709.25,16,205,28,0.96,1.482217267
1,0,49.09375,858.890625,23,170,25,0.972222222,1.187087499
1,0.081054688,41.01757813,1356.847656,26,265,31,1,1.346240744
1,0,23.0625,880.375,15,170,26,0.986666667,1.646349127
1,0.125,20.71875,827.5625,13,170,27,0.972222222,1.157606035
1,0,6,270,1,155,25,1.014705882,1.501501502
1,0.875,13.25,281.25,5,185,32,0.961038961,1.145677497
1,0.0625,16.4375,497.3125,17,205,30,0.962025316,1.088244764
1,0.125,6.625,380.125,9,185,23,0.986666667,2.217475333
1,0,26,288,1,145,26,0.971428571,1.102941176
1,0,16.875,765.5,10,155,31,0.958333333,1.733648542
1,0,7,464,2,145,21,0.971830986,1.979166667
1,0.09375,24,500.09375,14,170,29,0.972972973,1.510025629
1,0.03125,77.109375,711.78125,15,205,28,0.974025974,1.097429793
1,1,64.5,900,6,185,29,0.986486486,1.079231377
1,0.5,30.5,535.5,4,234,32,0.961038961,2.774474832
1,0.03125,26.53125,307,13,185,31,0.973684211,0.864172058
1,0,34.5,702.5,7,145,23,0.970588235,1.596849266
1,0,15.5,266,3,155,24,1.029411765,1.188772702
1,0,23.625,558.921875,15,145,31,0.945945946,1.288829099
1,0.140625,28.46484375,665.9335938,17,185,27,0.97260274,1.745300422
1,0,20,339,2,155,28,0.985714286,1.2
1,1.0625,30.40625,515.75,11,170,23,0.985714286,1.018601233
1,1,12,70,1,145,23,1,1.112877583
1,1,30.125,682.5,11,170,27,0.972972973,1.16794796
1,0.5,9.625,131.75,4,185,35,1,1.361702128
1,0,2,320,2,170,22,0.947368421,2.333333333
1,0,21.25,369.75,5,170,21,0.960526316,1.244417683
1,2,17,48,1,205,35,1,1
1,0,1,66,1,205,24,1,1
1,0.125,41.625,728,8,240,32,0.926829268,1.178858732
1,0.5,33,404.5,5,185,28,0.973333333,1.195499297
1,0,2,81,1,145,28,0.942857143,1.212121212
1,0,10.5,392.75,6,155,23,0.985915493,1.542853672
1,0.625,15,317.5625,9,170,34,1,1.238547169
1,1,25.5,321,3,205,29,1,0.982286634
1,0,48.75,594.875,9,155,24,0.985714286,1.154982884
1,0,5.55078125,350.046875,18,205,31,0.973333333,1.860334705
1,0.125,31.25,700.4375,13,170,27,0.946666667,1.468380185
1,0.5,44.76930237,984.1716461,47,205,44,0.973333333,1.410919132
1,0.03125,15.78710938,315.7910156,13,264,28,0.949367089,1.56688432
1,0.5078125,27.3515625,368.90625,17,185,26,0.934210526,1.433995466
1,0,7.9375,232.75,10,145,25,0.957142857,0.991701605
1,0,32.75,820.5,8,155,25,0.957142857,1.401499605
1,0.25,28.5,565,7,185,25,0.935897436,1.095556908
1,0.75,16.5,272.5,4,185,32,0.961038961,1.023974794
1,0.625,19.3125,518.5,13,205,27,0.96,1.260293011
1,0,27.25,847.84375,14,145,31,0.945945946,1.365405463
1,0.03125,15.0234375,813.734375,20,170,32,1.044117647,1.955252376
1,0,44.140625,1159.109375,21,155,33,0.985074627,1.391847324
1,0,47,900,6,155,30,0.971014493,1.233845184
1,0.125,30.875,860.625,16,205,30,0.962025316,1.260579066
1,0,55,900,3,135,25,0.970588235,1.186331399
1,0,63.5,679.75,7,155,24,0.985714286,1.056189777
1,0,29,900,3,145,27,1.029411765,1.35261194
1,0.5,51,900,6,185,25,0.935897436,1.162031597
1,0.005859375,26.12890625,818.7675781,25,155,28,0.985714286,1.380272921
1,0,10,403,2,155,23,1.029411765,1.327838828
1,1,9,48,1,155,23,0.985915493,1.01010101
1,0.25,21,560.125,8,170,33,1,1.656204732
1,0,11.25,354.75,5,205,26,0.948051948,1.037165082
1,0.5,7.5,295,3,230,24,1,1.569946734
1,0,19,505,4,145,23,0.970588235,2.284382284
1,0.0625,41.21875,523.5625,12,205,28,0.974025974,1.110827045
1,0,22.5,569.5,4,170,21,0.960526316,1.685731487
1,0,11.5,476.5,5,185,32,0.9375,1.27990059
1,0.390625,47.60546875,587.1835938,19,185,32,0.960526316,1.173824989
1,0,18,673.5,5,155,23,0.985915493,2.913096695
